
		/////////////////////////////////////////////////////////////////////////////////////////////////
        //                                                                                             //
        //      Need Help? The Trader Mod has its own Channel on the DayZ Modders Discord Server!      //
        //                                                                                             //
        //      Only Singleline Comments work. Don't use Multiline Comments!                           //
        //      /* THIS COMMENT WILL CRASH THE SERVER! */                                              //
        //      // THIS COMMENT WORKS!                                                                 //
        //                                                                                             //
        /////////////////////////////////////////////////////////////////////////////////////////////////

<CurrencyName> #tm_ruble							// Currency Name (Only used for the Text in the upper right Corner of the Trader Menu)
	<Currency> MoneyRuble1, 	1					// Currency Classname, Currency Money Value
	<Currency> MoneyRuble5, 	5
	<Currency> MoneyRuble10, 	10
	<Currency> MoneyRuble25, 	25
	<Currency> MoneyRuble50, 	50
	<Currency> MoneyRuble100, 	100


<Trader> Consume Trader								// Trader Name (first Trader has ID = 0, second Trader has ID = 1, and so on..)
	<Category> Vegetables							// Category Name
		CaninaBerry,																			*,		1,		-1	// Item Classname, Quantity, Buyvalue, Sellvalue
		SambucusBerry,																		*,		1,		-1	// Quantity * means max value; Quantity V means Vehicle; Quantity VNK means Vehicle without Key; Quantity M means Magazine; Quantity W means Weapon; Quantity S means Steack Meat; Quantity K means Key Duplication
		HikingBootsLow_Blue,															*,		450,		120
		HikingBootsLow_Grey,															*,		450,		120
		HikingBootsLow_Beige,															*,		480,		130
		HikingBootsLow_Black,															*,		500,		140
		WorkingBoots_Yellow,															*,		550,		120
		WorkingBoots_Grey,																*,		600,		150
		WorkingBoots_Beige,																*,		600,		150
		WorkingBoots_Brown,																*,		600,		150
		WorkingBoots_Green,																*,		650,		170
		HikingBoots_Brown,																*,		750,		200
		HikingBoots_Black,																*,		750,		200
		CombatBoots_Grey,																	*,		800,		220
		CombatBoots_Beige,																*,		800,		220
		CombatBoots_Brown,																*,		800,		220
		CombatBoots_Black,																*,		800,		220
		CombatBoots_Green,																*,		800,		220
		JungleBoots_Beige,																*,		850,		240
		JungleBoots_Brown,																*,		850,		240
		JungleBoots_Black,																*,		850,		240
		JungleBoots_Olive,																*,		850,		240
		JungleBoots_Green,																*,		850,		240
		Wellies_Grey,																			*,		850,		300
		Wellies_Brown,																		*,		850,		300
		Wellies_Black,																		*,		850,		300
		Wellies_Green,																		*,		900,		300
		TTSKOBoots,																				*,		1000,		500
		MilitaryBoots_Redpunk,														*,		1000,		500
		MilitaryBoots_Bluerock,														*,		1050,		500
		MilitaryBoots_Beige,															*,		1100,		550
		MilitaryBoots_Brown,															*,		1100,		550
		MilitaryBoots_Black,															*,		1100,		550
		NBCBootsGray,																			*,		5000,		2200

<<<<<<< HEAD
	<Category> Ghillie
		// Keep in Mind that Players can also
		// craft Ghillie Clothing and sell them!
		GhillieAtt_Mossy,																	*,		6850,	3100
		GhillieAtt_Tan,																		*,		6850,	3100
		GhillieAtt_Woodland,															*,		6850,	3100
		GhillieHood_Mossy,																*,		6000,	2700
		GhillieHood_Tan,																	*,		6000,	2700
		GhillieHood_Woodland,															*,		6000,	2700
		GhillieBushrag_Mossy,															*,		5000,	2200
		GhillieBushrag_Tan,																*,		5000,	2200
		GhillieBushrag_Woodland,													*,		5000,	2200
		GhillieTop_Mossy,																	*,		8000,	3600
		GhillieTop_Tan,																		*,		8000,	3600
		GhillieTop_Woodland,															*,		8000,	3600
		GhillieSuit_Mossy,																*,		12900,	5000
		GhillieSuit_Tan,																	*,		12900,	5000
		GhillieSuit_Woodland,															*,		12900,	5000

=======
>>>>>>> 1930e086640b468b816f13eb20bcf2078b4e30f7
	//<Category> Seasonal
		//SantasBeard,																		*,		150,		0
		//SantasHat,																			*,		350,		0
		//PumpkinHelmet,																	*,		500,		0

	<Category> Holster & Pouches
		ChestHolster,																			*,		300,		100
		PlateCarrierHolster,															*,		600,		200
		PlateCarrierPouches,															*,		1100,		500

	<Category> Belt
		CivilianBelt,																			*,		800,	300
		MilitaryBelt,																			*,		2000,	800
		fannypack_pink_mung,                					 		*,    500,  250
		fannypack_black_mung,               					 		*,    500,  250
		fannypack_camo_mung,			    								 		*,		500,	250
		fannypack_multi_mung,			    								 		*,	  500,	250

	<Category> Bags
		ChildBag_Red,																			*,		1000,	400
		ChildBag_Blue,																		*,		1000,	400
		ChildBag_Green,																		*,		1000,	400
		DryBag_Yellow,																		*,		3200,	200
		DryBag_Orange,																		*,		3200,	200
		DryBag_Red,																				*,		3200,	1500
		DryBag_Blue,																			*,		3200,	1500
		DryBag_Black,																			*,		3500,	1500
		DryBag_Green,																			*,		3500,	1500
		TaloonBag_Orange,																	*,		2150,	950
		TaloonBag_Violet,																	*,		2150,	950
		TaloonBag_Blue,																		*,		2150,	950
		TaloonBag_Green,																	*,		2150,	950
		SmershBag,																				*,		900,	350
		WaterproofBag_Yellow,															*,		800,	300
		WaterproofBag_Orange,															*,		800,	300
		WaterproofBag_Green,															*,		800,	300
		AssaultBag_Black,																	*,		4000,	1600
		AssaultBag_Green,																	*,		4000,	1600
		AssaultBag_Ttsko,																	*,		4000,	1600
		HuntingBag,																				*,		4500,	2300
		TortillaBag,																			*,		3800,	1400
		CoyoteBag_Brown,																	*,		4500,	1900
		CoyoteBag_Green,																	*,		5000,	2300
		MountainBag_Orange,																*,		7000,	3000
		MountainBag_Red,																	*,		7000,	3000
		MountainBag_Blue,																	*,		7000,	3000
		MountainBag_Green,																*,		7000,	3000
		AliceBag_Black,																		*,		9000,	4000
		AliceBag_Green,																		*,		9000,	4000
		AliceBag_Camo,																		*,		9000,	4000
		Msp_MedicBag_Green,																*,		9000,	200
		Msp_MedicBag_Red,																	*,		9000,	200
		Msp_MedicBag_Blue,																*,		9000,	200
		Msp_MedicBag_Black,																*,		9000,	200
		stielhandgranate_mung,            					   		*,    800,    400
		rifleholster_camo_mung,           					   		*,    500,    250
		rifleholster_camo_ucp_mung,										 		*,		500,	 	250
		rifleholster_black_mung,          					   		*,    500,    250
		oxygentankrig_mung,			      							   		*,		1200,	 	600
		Hikingbagmung_white,			    								 		*,		10000,	4500
		Hikingbagmung_yellow,			    								 		*,		10000,	4500
		Hikingbagmung_red,                 						 		*,    10000,  4500
		Hikingbagmung_blue,                						 		*,    10000,  4500
		Hikingbagmung_green,              						 		*,    10000,  4500
		Hikingbagmung_black,              						 		*,    10000,  4500
		Hikingbagmung_camo,			      							   		*,		10000,	4500
		simplebackpack_blue_mung,            					 		*,    2500,    400
		simplebackpack_camoblack_mung,		 						 		*,		2500,    400
		simplebackpack_green_mung,			 							 		*,		2500,    400
		simplebackpack_redpink_mung,	    						 		*,		2500,    400
		simplebackpack_redyellow_mung,								 		*,		2500,    400
		bag_6B38_camo_mung,			           							 	*,		11000,	 5400
		bag_6B38_LETO_mung,			           							 	*,		11000,	 5400
		bag_6B38_Black_mung,			           							*,		11000,	 5400
		bag_6B38_Snow_mung,			           							 	*,		11000,	 5400

		<Category> SQUAD MSF-C (NVG)
			MSFC_NVG,																				*,		14500,	5250
			MSFC_NVG_One,																		*,		14500,	5250
			MSFC_NVG_GPNVG18,																*,		14500,	5250

		<Category> SQUAD MSF-C (SURPAT)
				MSFC_Alice_Bag_SURPAT,												*,		10000,	4500
				MSFC_NBC_Hood_SURPAT,													*,		5000,		2400
				MSFC_Mich2001_SURPAT,													*,		2500,		1400
				MSFC_BoonieHat_SURPAT,												*,		400,		150
				MSFC_Mich2000_SURPAT,													*,		3000,		1350
				MSFC_Smersh_Vest_SURPAT,											*,		1100,		500
				MSFC_HighCapacity_Vest_SURPAT,								*,		2000,		900
				MSFC_PlateCarrier_Vest_SURPAT,								*,		5000,		2200
				MSFC_PlateCarrier_Holster_SURPAT,							*,		600,		200
				MSFC_PlateCarrier_Pouches_SURPAT,							*,		1200,		500
				MSFC_NBC_Pants_SURPAT,												*,		5000,		2400
				MSFC_Gorka_Pants_SURPAT,											*,		1500,		700
				MSFC_Gorka_Jacket_SURPAT,											*,		1800,		900
				MSFC_Cargo_Pants_SURPAT,											*,		1500,		700
				MSFC_TShirt_SURPAT,														*,		200,		100
				MSFC_PCU5_SURPAT,															*,		1500,		700
				MSFC_Sweater_SURPAT,													*,		200,		100
				MSFC_NBC_Jacket_SURPAT,												*,		5000,		2400
				MSFC_M65_Jacket_SURPAT,												*,		1800,		800
				MSFC_Gloves_SURPAT,														*,		700,		250
				MSFC_NBC_Gloves_SURPAT,												*,		5000,		2400
				MSFC_NBC_Boots_SURPAT,												*,		5000,		2400
				MSFC_Boots_SURPAT,														*,		1200,		700
				MSFC_Boots_Lowa_SURPAT,												*,		1500,		900
				MSFC_Boots_Trekking_SURPAT,										*,		1800,		1000
				MSFC_Tortila_SURPAT,													*,		5000,		2500
				MSFC_Smersh_Bag_SURPAT,												*,		900,		350
				MSFC_Mountain_Bag_SURPAT,											*,		9000,		3500
				MSFC_Coyote_Bag_SURPAT,												*,		5000,		2300
				MSFC_PlateCarrier_Vest_SURPAT_Logo,						*,		5000,		2500
				MSFC_HighCapacity_Vest_SURPAT_Logo,						*,		2000,		900
				MSFC_Gorka_Jacket_SURPAT_NoLogo,							*,		2000,		800
				MSFC_PCU5_SURPAT_NoLogo,											*,		1500,		500
				MSFC_Smersh_Bag_Medic_SURPAT,									*,		900,		350
				MSFC_OPS_Core_SURPAT,													*,		3000,		1100
				MSFC_Facemask_SURPAT,													*,		500,		200
				MSFC_Tactical_Cap_SURPAT,											*,		500,		200
				MSFC_WarBelt_SURPAT,													*,		2000,		900
				MSFC_Pouches_Magazine_SURPAT,									*,		1000,		650
				MSFC_Pouches_One_SURPAT,											*,		1000,		650
				MSFC_Pouches_Two_SURPAT,											*,		1000,		650
				MSFC_Pouches_IFAK_SURPAT,											*,		1000,		650
				MSFC_Canteen_SURPAT,													*,		1200,		400
				MSFC_Case_SURPAT,															*,		2000,		1000
				MSFC_TacticalBelt_SURPAT,											*,		9000,		3650
				MSFC_JPC_Vest_SURPAT,													*,		6000,		650
				MSFC_TacTec_Vest_SURPAT,											*,		5000,		2800
				//MSFC_Defender_Vest_SURPAT,									*,		1000,		650
				MSFC_CargoBag_SURPAT,													*,		4200,		1900
				MSFC_PegasusBag_SURPAT,												*,		8000,		3900
				MSFC_MilitaryTacticalBag30L_SURPAT,						*,		5500,		2000
				MSFC_MilitaryTacticalBag70L_SURPAT,						*,		12000,	6500
				MSFC_G3Pants_SURPAT,													*,		1500,		650

		<Category> SQUAD MSF-C (ATACSAU)
				MSFC_Alice_Bag_ATACSAU,												*,		10000,	4500
						MSFC_NBC_Hood_ATACSAU,										*,		5000,		2400
						MSFC_Mich2001_ATACSAU,										*,		2500,		1400
						MSFC_BoonieHat_ATACSAU,										*,		400,		150
						MSFC_Mich2000_ATACSAU,										*,		3000,		1350
						MSFC_Smersh_Vest_ATACSAU,									*,		1100,		500
						MSFC_HighCapacity_Vest_ATACSAU,						*,		2000,		900
						MSFC_PlateCarrier_Vest_ATACSAU,						*,		5000,		2200
						MSFC_PlateCarrier_Holster_ATACSAU,				*,		600,		200
						MSFC_PlateCarrier_Pouches_ATACSAU,				*,		1200,		500
						MSFC_NBC_Pants_ATACSAU,										*,		5000,		2400
						MSFC_Gorka_Pants_ATACSAU,									*,		1500,		700
						MSFC_Gorka_Jacket_ATACSAU,								*,		1800,		900
						MSFC_Cargo_Pants_ATACSAU,									*,		1500,		700
						MSFC_TShirt_ATACSAU,											*,		200,		100
						MSFC_PCU5_ATACSAU,												*,		1500,		700
						MSFC_Sweater_ATACSAU,											*,		200,		100
						MSFC_NBC_Jacket_ATACSAU,									*,		5000,		2400
						MSFC_M65_Jacket_ATACSAU,									*,		1800,		800
						MSFC_Gloves_ATACSAU,											*,		700,		250
						MSFC_NBC_Gloves_ATACSAU,									*,		5000,		2400
						MSFC_NBC_Boots_ATACSAU,										*,		5000,		2400
						MSFC_Boots_ATACSAU,												*,		1200,		700
						MSFC_Boots_Lowa_ATACSAU,									*,		1500,		900
						MSFC_Boots_Trekking_ATACSAU,							*,		1800,		1000
						MSFC_Tortila_ATACSAU,											*,		5000,		2500
						MSFC_Smersh_Bag_ATACSAU,									*,		1900,		750
						MSFC_Mountain_Bag_ATACSAU,								*,		9000,		3500
						MSFC_Coyote_Bag_ATACSAU,									*,		5000,		650
						MSFC_PlateCarrier_Vest_ATACSAU_Logo,			*,		5000,		2500
						MSFC_HighCapacity_Vest_ATACSAU_Logo,			*,		2000,		900
						MSFC_Gorka_Jacket_ATACSAU_NoLogo,					*,		2000,		800
						MSFC_PCU5_ATACSAU_NoLogo,									*,		1500,		500
						MSFC_Smersh_Bag_Medic_ATACSAU,						*,		1900,		750
						MSFC_OPS_Core_ATACSAU,										*,		3000,		1100
						MSFC_Facemask_ATACSAU,										*,		500,		200
						MSFC_Tactical_Cap_ATACSAU,								*,		500,		200
						MSFC_WarBelt_ATACSAU,											*,		2000,		900
						MSFC_Pouches_Magazine_ATACSAU,						*,		1000,		650
						MSFC_Pouches_One_ATACSAU,									*,		1000,		650
						MSFC_Pouches_Two_ATACSAU,									*,		1000,		650
						MSFC_Pouches_IFAK_ATACSAU,								*,		1000,		650
						MSFC_Canteen_ATACSAU,											*,		1200,		400
						MSFC_Case_ATACSAU,												*,		2000,		1000
						MSFC_TacticalBelt_ATACSAU,								*,		9000,		3650
						MSFC_JPC_Vest_ATACSAU,										*,		6000,		650
						MSFC_TacTec_Vest_ATACSAU,									*,		5000,		2800
						//MSFC_Defender_Vest_ATACSAU,							*,		1000,		650
						MSFC_CargoBag_ATACSAU,										*,		4200,		1900
						MSFC_PegasusBag_ATACSAU,									*,		8000,		3900
						MSFC_MilitaryTacticalBag30L_ATACSAU,			*,		5500,		2000
						MSFC_MilitaryTacticalBag70L_ATACSAU,			*,		12000,	6500
						MSFC_G3Pants_ATACSAU,											*,		1500,		650

				<Category> SQUAD MSF-C (ATACS FG)
							MSFC_Alice_Bag_ATACSFG,													*,		10000,	4500
							MSFC_NBC_Hood_ATACSFG,													*,		5000,		2400
							MSFC_Mich2001_ATACSFG,													*,		2500,		1400
							MSFC_BoonieHat_ATACSFG,													*,		400,		150
							MSFC_Mich2000_ATACSFG,													*,		3000,		1350
							MSFC_Smersh_Vest_ATACSFG,												*,		1100,		500
							MSFC_HighCapacity_Vest_ATACSFG,									*,		2000,		900
							MSFC_PlateCarrier_Vest_ATACSFG,									*,		5000,		2200
							MSFC_PlateCarrier_Holster_ATACSFG,							*,		600,		200
							MSFC_PlateCarrier_Pouches_ATACSFG,							*,		1200,		500
							MSFC_NBC_Pants_ATACSFG,													*,		5000,		2400
							MSFC_Gorka_Pants_ATACSFG,												*,		1500,		700
							MSFC_Gorka_Jacket_ATACSFG,											*,		1800,		900
							MSFC_Cargo_Pants_ATACSFG,												*,		1500,		700
							MSFC_TShirt_ATACSFG,														*,		200,		100
							MSFC_PCU5_ATACSFG,															*,		1500,		700
							MSFC_Sweater_ATACSFG,														*,		200,		100
							MSFC_NBC_Jacket_ATACSFG,												*,		5000,		2400
							MSFC_M65_Jacket_ATACSFG,												*,		1800,		800
							MSFC_Gloves_ATACSFG,														*,		700,		250
							MSFC_NBC_Gloves_ATACSFG,												*,		5000,		2400
							MSFC_NBC_Boots_ATACSFG,													*,		5000,		2400
							MSFC_Boots_ATACSFG,															*,		1200,		700
							MSFC_Boots_Lowa_ATACSFG,												*,		1500,		900
							MSFC_Boots_Trekking_ATACSFG,										*,		1800,		1000
							MSFC_Tortila_ATACSFG,														*,		5000,		2500
							MSFC_Smersh_Bag_ATACSFG,												*,		1900,		750
							MSFC_Mountain_Bag_ATACSFG,											*,		9000,		3500
							MSFC_Coyote_Bag_ATACSFG,												*,		5000,		650
							MSFC_PlateCarrier_Vest_ATACSFG_Logo,						*,		5000,		2500
							MSFC_HighCapacity_Vest_ATACSFG_Logo,						*,		2000,		900
							MSFC_Gorka_Jacket_ATACSFG_NoLogo,								*,		2000,		800
							MSFC_PCU5_ATACSFG_NoLogo,												*,		1500,		500
							MSFC_Smersh_Bag_Medic_ATACSFG,									*,		1900,		750
							MSFC_Tactical_Cap_ATACSFG,											*,		500,		200
							MSFC_WarBelt_ATACSFG,														*,		2000,		900
							MSFC_Pouches_One_ATACSFG,												*,		1000,		650
							MSFC_Pouches_Two_ATACSFG,												*,		1000,		650
							MSFC_Pouches_IFAK_ATACSFG,											*,		1000,		650
							MSFC_Canteen_ATACSFG,														*,		1200,		400
							MSFC_Case_ATACSFG,															*,		2000,		1000
							MSFC_TacticalBelt_ATACSFG,											*,		9000,		3650
							MSFC_JPC_Vest_ATACSFG,													*,		6000,		650
							MSFC_TacTec_Vest_ATACSFG,												*,		5000,		2800
							//MSFC_Defender_Vest_ATACSFG,										*,		1000,		650
							MSFC_CargoBag_ATACSFG,													*,		4200,		1900
							MSFC_PegasusBag_ATACSFG,												*,		8000,		3900
							MSFC_MilitaryTacticalBag30L_ATACSFG,						*,		5500,		2000
							MSFC_MilitaryTacticalBag70L_ATACSFG,						*,		12000,	6500
							MSFC_G3Pants_ATACSFG,														*,		1500,		650

				<Category> SQUAD MSF-C (Multicam Black)
							MSFC_Alice_Bag_MulticamBlack,										*,		10000,	4500
							MSFC_NBC_Hood_MulticamBlack,										*,		5000,		2400
							MSFC_Mich2001_MulticamBlack,										*,		2500,		1400
							MSFC_BoonieHat_MulticamBlack,										*,		400,		150
							MSFC_Mich2000_MulticamBlack,										*,		3000,		1350
							MSFC_Smersh_Vest_MulticamBlack,									*,		1100,		500
							MSFC_HighCapacity_Vest_MulticamBlack,						*,		2000,		900
							MSFC_PlateCarrier_Vest_MulticamBlack,						*,		5000,		2200
							MSFC_PlateCarrier_Holster_MulticamBlack,				*,		600,		200
							MSFC_PlateCarrier_Pouches_MulticamBlack,				*,		1200,		500
							MSFC_NBC_Pants_MulticamBlack,										*,		5000,		2400
							MSFC_Gorka_Pants_MulticamBlack,									*,		1500,		700
							MSFC_Gorka_Jacket_MulticamBlack,								*,		1800,		900
							MSFC_Cargo_Pants_MulticamBlack,									*,		1500,		700
							MSFC_TShirt_MulticamBlack,											*,		200,		100
							MSFC_PCU5_MulticamBlack,												*,		1500,		700
							MSFC_Sweater_MulticamBlack,											*,		200,		100
							MSFC_NBC_Jacket_MulticamBlack,									*,		5000,		2400
							MSFC_M65_Jacket_MulticamBlack,									*,		1800,		800
							MSFC_Gloves_MulticamBlack,											*,		700,		250
							MSFC_NBC_Gloves_MulticamBlack,									*,		5000,		2400
							MSFC_NBC_Boots_MulticamBlack,										*,		5000,		2400
							MSFC_Boots_MulticamBlack,												*,		1200,		700
							MSFC_Boots_Lowa_MulticamBlack,									*,		1500,		900
							MSFC_Boots_Trekking_MulticamBlack,							*,		1800,		1000
							MSFC_Tortila_MulticamBlack,											*,		5000,		2500
							MSFC_Smersh_Bag_MulticamBlack,									*,		1900,		750
							MSFC_Mountain_Bag_MulticamBlack,								*,		9000,		3500
							MSFC_Coyote_Bag_MulticamBlack,									*,		5000,		650
							MSFC_PlateCarrier_Vest_MulticamBlack_Logo,			*,		5000,		2500
							MSFC_HighCapacity_Vest_MulticamBlack_Logo,			*,		2000,		900
							MSFC_Gorka_Jacket_MulticamBlack_NoLogo,					*,		2000,		800
							MSFC_PCU5_MulticamBlack_NoLogo,									*,		1500,		500
							MSFC_Smersh_Bag_Medic_MulticamBlack,						*,		1900,		750
							MSFC_Canteen_MulticamBlack,											*,		1200,		400
							MSFC_TacticalBelt_MulticamBlack,								*,		9000,		3650
							MSFC_JPC_Vest_MulticamBlack,										*,		6000,		650
							MSFC_TacTec_Vest_MulticamBlack,									*,		5000,		2800
							//MSFC_Defender_Vest_MulticamBlack,							*,		1000,		650

				<Category> SQUAD MSF-C (Flag Pole)
					MSFC_Flag_MSFC_Camping,															*,		500,	250
					MSFC_Flag_Russia_Camping,														*,		500,	250
					MSFC_Flag_USSR_Camping,															*,		500,	250
					MSFC_Flag_USA_Camping,															*,		500,	250
					MSFC_Flag_KhabarovskCity_Camping,										*,		500,	250
					MSFC_Flag_Australia_Camping,												*,		500,	250
					MSFC_Flag_Austria_Camping,													*,		500,	250
					MSFC_Flag_Belarus_Camping,													*,		500,	250
					MSFC_Flag_UK_Camping,																*,		500,	250
					MSFC_Flag_Bulgaria_Camping,													*,		500,	250
					MSFC_Flag_China_Camping,														*,		500,	250
					MSFC_Flag_Czech_Camping,														*,		500,	250
					MSFC_Flag_Europe_Camping,														*,		500,	250
					MSFC_Flag_Finland_Camping,													*,		500,	250
					MSFC_Flag_France_Camping,														*,		500,	250
					MSFC_Flag_Germany_Camping,													*,		500,	250
					MSFC_Flag_Brazil_Camping,														*,		500,	250
					MSFC_Flag_Italy_Camping,														*,		500,	250
					MSFC_Flag_Japan_Camping,														*,		500,	250
					MSFC_Flag_Kazakhstan_Camping,												*,		500,	250
					MSFC_Flag_Latvia_Camping,														*,		500,	250
					MSFC_Flag_NATO_Camping,															*,		500,	250
					MSFC_Flag_Norway_Camping,														*,		500,	250
					MSFC_Flag_Poland_Camping,														*,		500,	250
					MSFC_Flag_RussianEmpire_Camping,										*,		500,	250
					MSFC_Flag_Serbia_Camping,														*,		500,	250
					MSFC_Flag_Spain_Camping,														*,		500,	250
					MSFC_Flag_Sweden_Camping,														*,		500,	250
					MSFC_Flag_Switzerland_Camping,											*,		500,	250
					MSFC_Flag_Turkey_Camping,														*,		500,	250
					MSFC_Flag_Ukraine_Camping,													*,		500,	250
					MSFC_Flag_UN_Camping,																*,		500,	250
					MSFC_Flag_Netherlands_Camping,											*,		500,	250
					MSFC_Flag_Canada_Camping,														*,		500,	250

	//<Category> Handmade
		//LeatherGloves_Beige,																		*,		0,		0
		//LeatherGloves_Black,																		*,		0,		0
		//LeatherGloves_Brown,																		*,		0,		0
		//LeatherGloves_Natural,																	*,		0,		0
		//LeatherHat_Beige,																				*,		0,		0
		//LeatherHat_Black,																				*,		0,		0
		//LeatherHat_Brown,																				*,		0,		0
		//LeatherHat_Natural,																			*,		0,		0
		//LeatherShirt_Natural,																		*,		0,		0
		//LeatherStorageVest_Beige,																*,	0,		0
		//LeatherStorageVest_Black,																*,	0,		0
		//LeatherStorageVest_Brown,																*,	0,		0
		//LeatherStorageVest_Natural,															*,	0,		0
		//LeatherJacket_Beige,																		*,		0,		0
		//LeatherJacket_Black,																		*,		0,		0
		//LeatherJacket_Brown,																		*,		0,		0
		//LeatherJacket_Natural,																	*,		0,		0
		//LeatherPants_Beige,																			*,		0,		0
		//LeatherPants_Black,																			*,		0,		0
		//LeatherPants_Brown,																			*,		0,		0
		//LeatherPants_Natural,																		*,		0,		0
		//LeatherShoes_Beige,																			*,		0,		0
		//LeatherShoes_Black,																			*,		0,		0
		//LeatherShoes_Brown,																			*,		0,		0
		//LeatherShoes_Natural,																		*,		0,		0
		//CourierBag,																							*,		0,		0
		//FurCourierBag,																					*,		0,		0
		//FurImprovisedBag,																				*,		0,		0
		//ImprovisedBag,																					*,		0,		0
		//LeatherSack_Beige,																			*,		0,		0
		//LeatherSack_Black,																			*,		0,		0
		//LeatherSack_Brown,																			*,		0,		0
		//LeatherSack_Natural,																		*,		0,		0


<Trader> Vehicles Trader
	<Category> Vehicles
		OffroadHatchback,																				V,		160000,	70000	// Use VNK instead of V as Quantity to not give a Vehicle Key when bought.
		OffroadHatchback_Blue,																	V,		160000,	70000
		OffroadHatchback_White,																	V,		160000,	70000
		Hatchback_02,																						V,		320000,	160000
		Hatchback_02_Blue,																			V,		320000,	160000
		Hatchback_02_Black,																			V,		320000,	160000
		Sedan_02,																								V,		208000,	90200
		Sedan_02_Red,																						V,		208000,	90200
		Sedan_02_Grey,																					V,		208000,	90200
		CivilianSedan,																					V,		120000,	50000
		CivilianSedan_Wine,																			V,		120000,	50000
		CivilianSedan_Black,																		V,		120000,	50000
		Truck_01_Covered,																				V,		450000,	150000
    Truck_01_Covered_Blue,																	V,		450000,	150000
    Truck_01_Covered_Orange,												V,		450000,	150000
    Jeep_Cheroke_1984_byBlizzM,												V,		470000,	150000

	<Category> Vehicle Parts
		HeadlightH7_Box,																				*,		300,		150
		SparkPlug,																							*,		600,		400
		EngineOil,																							*,		700,		400
		CarBattery,																							*,		1000,	500
		TruckBattery,																						*,		1800,	1000
		CarRadiator,																						*,		2000,	1000
		TireRepairKit,																					*,		2200,	1000
		HatchbackHood,																					*,		2300,	1000
		HatchbackHood_Blue,																			*,		2300,	1000
		HatchbackHood_White,																		*,		2300,	1000
		HatchbackHood_GreenRust,																*,		2300,	1000
		HatchbackHood_BlueRust,																	*,		2300,	1000
		HatchbackHood_WhiteRust,																*,		2300,	1000
		HatchbackTrunk,																					*,		2380,	1300
		HatchbackTrunk_Blue,																		*,		2380,	1300
		HatchbackTrunk_White,																		*,		2380,	1300
		HatchbackTrunk_GreenRust,																*,		2380,	1300
		HatchbackTrunk_BlueRust,																*,		2380,	1300
		HatchbackTrunk_WhiteRust,																*,		2380,	1300
		HatchbackDoors_Driver,																	*,		3450,	1600
		HatchbackDoors_Driver_Blue,															*,		3450,	1600
		HatchbackDoors_Driver_White,														*,		3450,	1600
		HatchbackDoors_Driver_GreenRust,												*,		3450,	1600
		HatchbackDoors_Driver_BlueRust,													*,		3450,	1600
		HatchbackDoors_Driver_WhiteRust,												*,		3450,	1600
		HatchbackDoors_CoDriver,																*,		3450,	1600
		HatchbackDoors_CoDriver_Blue,														*,		3450,	1600
		HatchbackDoors_CoDriver_White,													*,		3450,	1600
		HatchbackDoors_CoDriver_GreenRust,											*,		3450,	1600
		HatchbackDoors_CoDriver_BlueRust,												*,		3450,	1600
		HatchbackDoors_CoDriver_WhiteRust,											*,		3450,	1600
		HatchbackWheel,																					*,		2500,	1000
		Hatchback_02_Hood,																			*,		4800,	2600
		Hatchback_02_Hood_Black,																*,		4800,	2600
		Hatchback_02_Hood_Blue,																	*,		4800,	2600
		Hatchback_02_Hood_RedRust,															*,		4800,	2600
		Hatchback_02_Hood_BlackRust,														*,		4800,	2600
		Hatchback_02_Hood_BlueRust,															*,		4800,	2600
		Hatchback_02_Trunk,																			*,		4880,	2600
		Hatchback_02_Trunk_Black,																*,		4380,	2600
		Hatchback_02_Trunk_Blue,																*,		4380,	2600
		Hatchback_02_Trunk_RedRust,															*,		4380,	2600
		Hatchback_02_Trunk_BlackRust,														*,		4380,	2600
		Hatchback_02_Trunk_BlueRust,														*,		4380,	2600
		Hatchback_02_Door_1_1,																	*,		8450,	3660
		Hatchback_02_Door_1_1_Black,														*,		8450,	3660
		Hatchback_02_Door_1_1_Blue,															*,		8450,	3660
		Hatchback_02_Door_1_1_RedRust,													*,		8450,	3660
		Hatchback_02_Door_1_1_BlackRust,												*,		8450,	3660
		Hatchback_02_Door_1_1_BlueRust,													*,		8450,	3660
		Hatchback_02_Door_1_2,																	*,		8450,	3660
		Hatchback_02_Door_1_2_Black,														*,		8450,	3660
		Hatchback_02_Door_1_2_Blue,															*,		8450,	3660
		Hatchback_02_Door_1_2_RedRust,													*,		8450,	3660
		Hatchback_02_Door_1_2_BlackRust,												*,		8450,	3660
		Hatchback_02_Door_1_2_BlueRust,													*,		8450,	3660
		Hatchback_02_Door_2_1,																	*,		8450,	3660
		Hatchback_02_Door_2_1_Black,														*,		8450,	3660
		Hatchback_02_Door_2_1_Blue,															*,		8450,	3660
		Hatchback_02_Door_2_1_RedRust,													*,		8450,	3660
		Hatchback_02_Door_2_1_BlackRust,												*,		8450,	3660
		Hatchback_02_Door_2_1_BlueRust,													*,		8450,	3660
		Hatchback_02_Door_2_2,																	*,		8450,	3660
		Hatchback_02_Door_2_2_Black,														*,		8450,	3660
		Hatchback_02_Door_2_2_Blue,															*,		8450,	3660
		Hatchback_02_Door_2_2_RedRust,													*,		8450,	3660
		Hatchback_02_Door_2_2_BlackRust,												*,		8450,	3660
		Hatchback_02_Door_2_2_BlueRust,													*,		8450,	3660
		Hatchback_02_Wheel,																			*,		10000,	4000
